РЯБЧУН ВИКТОР НИКОЛАЕВИЧ,3292,Лиман,пер,Сокольнический
РОСЛЯКОВ ВИТАЛИЙ ФИЛИППОВИЧ,3293,Началово,ул,Сокольнический Вал
СУХОМЛИН СЕРГЕЙ ВАСИЛЬЕВИЧ,3294,Харабали,проезд,Сокольнический Павильонный
СТЕФАНЕНКО ИГОРЬ ИОСИФОВИЧ,3295,Черный Яр,проезд,Сокольнического Круга
СОНЫЧ ЮРИЙ НИКОЛАЕВИЧ,3297,Аксаково,пл,Соловецких Юнг
СКЛЯРОВ НИКОЛАЙ ПЕТРОВИЧ,3298,Амзя,пр-кт,Союзный
ТЫШКО АНДРЕЙ ИЛЬИЧ,3299,Аскино,ул,Сталеваров
ТОРЯНИК АЛЕКСАНДР НИКОЛАЕВИЧ,3300,Баймак,ул,Старослободская
ЖЕГЛАТЫЙ АНАТОЛИЙ АЛЕКСАНДРОВИЧ,3301,Бакалы,пер,Старослободский
ТЕРЕЩЕНКО АЛЕКСАНДР ЮХИМОВИЧ,3302,Белебей,ул,Старый Гай
УЛАЕВ ИГНАТ МАКСИМОВИЧ,3303,Белорецк,ул,Страховская
ФУЛАД ХОСАИН ,3304,Бижбуляк,ул,Стромынка
ФЕСЕНКО НИКОЛАЙ МАТВЕЕВИЧ,3305,Бирск,пер,Стромынский
ХВОРОСТЯНОЙ ВИТАЛИЙ ВЛАДИМИРОВИЧ,3306,Благовещенск,ул,Суворовская
ЛЕОНОВА НАТАЛЬЯ ИВАНОВНА,3307,Большеустьикинское,пер,Суворовский 1-й
ЧУРСИН ВИКТОР ИВАНОВИЧ,1929637,Бураево,ул,Суздальская
ВИКТОРОВА ТАТЬЯНА ПЕТРОВНА,3308,Верхнеяркеево,ул,Тагильская
ШУБИН ИВАН ДМИТРИЕВИЧ,3309,Верхние Киги,ул,Татьяны Макаровой
ШИКУЛЯ ФИДЕЛЬ НИКОЛАЕВИЧ,3310,Верхние Татышлы,проезд,Терлецкий
ШАЦКИЙ ИВАН ИВАНОВИЧ,3311,Верхний Авзян,ул,Титова
ЩЕРБИН ВЛАДИМИР КОНСТАНТИНОВИЧ,3312,Давлеканово,ул,Тихоновская Б.
ЮЛДАШЕВ МАХМУДЖОН МУКИМОВИЧ,3313,Дуван,ул,Тихоновская М.
ЯЦУК БОГДАН МИХАЙЛОВИЧ,3314,Дюртюли,ул,Ткацкая
ЯКИМЕНКО АЛЕКСАНДРА ТИХОНОВНА,3315,Ермекеево,ул,Токарная
АХРЕМЧИК НИКОЛАЙ НИКОЛАЕВИЧ,3316,Ермолаево,ул,Третьего Интернационала
АНДРЕЙЧЕНКО ВЛАДИМИР ИВАНОВИЧ,3317,Зилаир,ул,Тюменская
АЗИМА ВЛАДИМИР ИВАНОВИЧ,3318,Зирган,проезд,Тюменский
АБДУЛЛАЕВ АСТАН АБДУЛА ОГЛЫ,3319,Иглино,ул,Уральская
БУРМИСТРОВ ЮРИЙ ВИКТОРОВИЧ,3320,Инзер,ул,Уссурийская
БРЕЗДЕНЬ АНДРЕЙ ОРЕСТОВИЧ,3321,Исянгулово,ул,Уткина
БОНДАРЕНКО ЕЛЕНА ИВАНОВНА,3322,Ишимбай,ул,Утренняя
БЕРЕЗНЕВ НИКОЛАЙ ИВАНОВИЧ,3323,Кананикольское,п,Ухтомский
ВЫХОДЦЕВ ЕВГЕНИЙ МИХАЙЛОВИЧ,3324,Кандры,пр-кт,Федеративный
ВВЕДЕНСКИЙ ВАЛЕРИЙ БОРИСОВИЧ,3325,Караидель,пер,Фигурный
ГУЛЯЕВ ВАЛЕРИЙ ЛЕОНИДОВИЧ,3326,Караидельский,ул,Фортунатовская
ГРИЦАЙ АННА ИВАНОВНА,3327,Киргиз-Мияки,платф,Фрезер
ГРЕБЕНЮК ЕВГЕНИЙ МИХАЙЛОВИЧ,3328,Красноусольский,проезд,Фрезер
ГОЛЕНКО ВАЛЕНТИНА ВЛАДИМИРОВНА,3329,Кумертау,ул,Фрязевская
ДЯКОН ЯН РИШАРДОВИЧ,3330,Кушнаренково,ул,Хабаровская
ДРОЗДОВ НИКОЛАЙ ВИКТОРОВИЧ,3331,Малояз,ул,Халтуринская
ДОДЬ ВИКТОР АЛЕКСАНДРОВИЧ,3332,Мелеуз,проезд,Халтуринский
ДАНИЛОВ ВАСИЛИЙ ИВАНОВИЧ,3333,Месягутово,ул,Хапиловская 2-я
ЕРЕМИНА ЕКАТЕРИНА СЕРГЕЕВНА,3334,Мраково,ул,Хвойная
ЕЛАГИН ВАСИЛИЙ КОНСТАНТИНОВИЧ,3335,Нефтекамск,ул,Хромова
ЖЫЛАВА АННА ВАСИЛЬЕВНА,3336,Октябрьский,ул,Чебоксарская
ЗУБЧЕНКО ЕЛЕНА ВАСИЛЬЕВНА,3337,Раевский,ул,Челябинская
ИЩЕНКО ВЛАДИМИР ВАСИЛЬЕВИЧ,3338,Салават,ул,Черкизовская 3-я
ИВАНОВ АЛЕКСАНДР ВИКТОРОВИЧ,3339,Сибай,ул,Черкизовская Б.
КУРЕННАЯ ЕЛЕНА ВАСИЛЬЕВНА,3340,Старобалтачево,ул,Черкизовская М.
КУЗЬМИЧ ВАЛЕНТИН МИХАЙЛОВИЧ,3341,Старосубхангулово,проезд,Черницынский
КУЗНЕЦОВ АЛЕКСАНДР МИХАЙЛОВИЧ,3342,Стерлибашево,ул,Черное Озеро
ТКАЧЕНКО АНДРЕЙ НИКОЛАЕВИЧ,3343,Стерлитамак,ул,Чечулина
ЛЫБА ВЛАДИМИР ЯРОСЛАВОВИЧ,3344,Туймазы,ул,Чусовская
ЛОБАЧ ВАЛЕРИЙ НИКОЛАЕВИЧ,3345,Уфа,ул,Ширяево Поле
ЛИСИЦИН НИКОЛАЙ ДАНИЛОВИЧ,3346,Учалы,ул,Ширяевская Б.
ЛАЦКОВ ЮРИЙ ПАВЛОВИЧ,3347,Федоровка,ул,Ширяевская М.
МУШТЕНКО МИХАИЛ КУЗЬМОВИЧ,3348,Чекмагуш,пер,Ширяевский 2-й
МУЗЫКА ОЛЕГ ЮРЬЕВИЧ,3349,Чишмы,наб,Шитова
МИРОШНИЧЕНКО ИГОРЬ АНАТОЛЬЕВИЧ,3350,Шаран,ул,Шумкина
МЕЛЬНИК МАКСИМ АЛЕКСАНДРОВИЧ,3351,Янаул,проезд,Щелковский
НОВИЦКИЙ АНАТОЛИЙ НИКОЛАЕВИЧ,3353,Алексеевка,ш,Щелковское
НАГОРНЫЙ ВИКТОР АНДРЕЕВИЧ,3354,Белгород,ул,Щербаковская
ОХРИМЕНКО ЕКАТЕРИНА ЕМЕЛЬЯНОВНА,3355,Борисовка,ул,Электродная
ОЛЕЙНИК ВИКТОР МАКСИМОВИЧ,3356,Валуйки,пер,Электродный
ПУШКИН АЛЕКСАНДР АФАНАСЬЕВИЧ,3357,Вейделевка,проезд,Электродный
ПРИСНЯК МИХАИЛ ВАСИЛЬЕВИЧ,3358,Волоконовка,ул,Электрозаводская
ПОПИКА СЕРГЕЙ ЮРЬЕВИЧ,3359,Грайворон,пер,Электрозаводский 1-й
ПОДОРОЖНИЙ НИКОЛАЙ ПЕТРОВИЧ,3360,Губкин,пер,Электрозаводский 2-й
РЯЗАНЦЕВ ВАЛЕРИЙ НИКОЛАЕВИЧ,3361,Ивня,проезд,Энтузиастов
РУБАНСКИЙ ВЛАДИМИР СЕМЕНОВИЧ,3362,Короча,ш,Энтузиастов
РЕЗНИЧЕНКО ЕЛЕНА АЛЕКСАНДРОВНА,3363,Красногвардейское,ул,Энтузиастов 1-я
РАКОВИЧ БОРИС ГЕОРГИЕВИЧ,3364,Новый Оскол,ул,Энтузиастов 2-я
СЫРОВАТСКАЯ ОЛЕСЯ ДМИТРИЕВНА,3365,Ракитное,ул,Юности
СУЛИМА ВЕРА ВЯЧЕСЛАВОВНА,3366,Ровеньки,аллея,Яузская
СТОЛЯРЕВСКИЙ АЛЕКСАНДР СЕРГЕЕВИЧ,3367,Старый Оскол,ул,1812 года
СОЛОНИНКО ИВАН МОИСЕЕВИЧ,3368,Строитель,ул,26-ти Бакинских Комиссаров
ТЮРИНА АЛЛА МИХАЙЛОВНА,3369,Чернянка,ул,50 лет Октября
ТРИКОЗ МАРИЯ ВАСИЛЬЕВНА,3370,Шебекино,проезд,607-й
ТИТОВ АНДРЕЙ АНДРЕЕВИЧ,3372,Алтухово,ул,8 Марта
ФЛОРЕСКУ ГРИГОРИЙ ИВАНОВИЧ,3373,Белая Березка,ул,Авиаторов
ФЕДОРОВСКИЙ АНДРЕЙ ВИКТОРОВИЧ,3374,Белые Берега,ул,Авиационная
ХРОБУСТ ЮЛИЯ АЛЕКСАНДРОВНА,3375,Большое Полпино,ул,Академика Александрова
ЧУМАЧЕНКО ИВАН ГРИГОРИЕВИЧ,3376,Брянск,ул,Академика Анохина
ЧЕПА ГАЛИНА ВАСИЛЬЕВНА,3377,Бытошь,ул,Академика Бочвара
